ea_year,lea_code,lea_name,school_code,school_name,grade,new_lea_code,new_lea_name,new_school_code,new_school_name,new_grade,count
2011,140,ROOTS PCS,173,ROOTS PCS MAIN CAMPUS,PS,140,ROOTS PCS,173,ROOTS PCS,KG,-1
2011,140,ROOTS PCS,173,ROOTS PCS MAIN CAMPUS,PS,140,ROOTS PCS,173,ROOTS PCS,PK,10
2011,140,ROOTS PCS,173,ROOTS PCS MAIN CAMPUS,PK,,Other Outcome,,Other Outcome,,-1
2011,140,ROOTS PCS,173,ROOTS PCS MAIN CAMPUS,PK,140,ROOTS PCS,173,ROOTS PCS,KG,10
2011,140,ROOTS PCS,173,ROOTS PCS MAIN CAMPUS,KG,,Other Outcome,,Other Outcome,,-1
2011,140,ROOTS PCS,173,ROOTS PCS MAIN CAMPUS,KG,140,ROOTS PCS,173,ROOTS PCS,1,-1
2011,140,ROOTS PCS,173,ROOTS PCS MAIN CAMPUS,1,,Other Outcome,,Other Outcome,,-1
2011,140,ROOTS PCS,173,ROOTS PCS MAIN CAMPUS,1,140,ROOTS PCS,173,ROOTS PCS,2,-1
2011,140,ROOTS PCS,173,ROOTS PCS MAIN CAMPUS,2,,Other Outcome,,Other Outcome,,-1
2011,140,ROOTS PCS,173,ROOTS PCS MAIN CAMPUS,2,140,ROOTS PCS,173,ROOTS PCS,3,-1
2011,140,ROOTS PCS,173,ROOTS PCS MAIN CAMPUS,3,,Other Outcome,,Other Outcome,,-1
2011,140,ROOTS PCS,173,ROOTS PCS MAIN CAMPUS,4,,Other Outcome,,Other Outcome,,-1
2011,140,ROOTS PCS,173,ROOTS PCS MAIN CAMPUS,5,,Other Outcome,,Other Outcome,,11
2011,140,ROOTS PCS,173,ROOTS PCS MAIN CAMPUS,6,,Other Outcome,,Other Outcome,,-1
2011,140,ROOTS PCS,173,ROOTS PCS MAIN CAMPUS,7,,Other Outcome,,Other Outcome,,-1
2011,140,ROOTS PCS,173,ROOTS PCS MAIN CAMPUS,8,,Other Outcome,,Other Outcome,,10
2011,142,SEED PCS,174,SEED PCS,6,,Out of District,,Out of District,,-1
2011,142,SEED PCS,174,SEED PCS,6,,Other Outcome,,Other Outcome,,10
2011,142,SEED PCS,174,SEED PCS,6,142,SCHOOL FOR EDUCATIONAL EVOLUTION AND DEVELOPMENT (SEED) PCS,174,SCHOOL FOR EDUCATIONAL EVOLUTION AND DEVELOPMENT (SEED) PCS,6,-1
2011,142,SEED PCS,174,SEED PCS,6,142,SCHOOL FOR EDUCATIONAL EVOLUTION AND DEVELOPMENT (SEED) PCS,174,SCHOOL FOR EDUCATIONAL EVOLUTION AND DEVELOPMENT (SEED) PCS,7,53
2011,142,SEED PCS,174,SEED PCS,7,,Out of District,,Out of District,,-1
2011,142,SEED PCS,174,SEED PCS,7,,Other Outcome,,Other Outcome,,-1
2011,142,SEED PCS,174,SEED PCS,7,142,SCHOOL FOR EDUCATIONAL EVOLUTION AND DEVELOPMENT (SEED) PCS,174,SCHOOL FOR EDUCATIONAL EVOLUTION AND DEVELOPMENT (SEED) PCS,7,-1
2011,142,SEED PCS,174,SEED PCS,7,142,SCHOOL FOR EDUCATIONAL EVOLUTION AND DEVELOPMENT (SEED) PCS,174,SCHOOL FOR EDUCATIONAL EVOLUTION AND DEVELOPMENT (SEED) PCS,8,25
2011,142,SEED PCS,174,SEED PCS,8,,Other Outcome,,Other Outcome,,19
2011,142,SEED PCS,174,SEED PCS,8,142,SCHOOL FOR EDUCATIONAL EVOLUTION AND DEVELOPMENT (SEED) PCS,174,SCHOOL FOR EDUCATIONAL EVOLUTION AND DEVELOPMENT (SEED) PCS,9,43
2011,142,SEED PCS,174,SEED PCS,9,,Other Outcome,,Other Outcome,,11
2011,142,SEED PCS,174,SEED PCS,9,142,SCHOOL FOR EDUCATIONAL EVOLUTION AND DEVELOPMENT (SEED) PCS,174,SCHOOL FOR EDUCATIONAL EVOLUTION AND DEVELOPMENT (SEED) PCS,10,23
2011,142,SEED PCS,174,SEED PCS,10,,Out of District,,Out of District,,-1
2011,142,SEED PCS,174,SEED PCS,10,,Other Outcome,,Other Outcome,,-1
2011,142,SEED PCS,174,SEED PCS,10,142,SCHOOL FOR EDUCATIONAL EVOLUTION AND DEVELOPMENT (SEED) PCS,174,SCHOOL FOR EDUCATIONAL EVOLUTION AND DEVELOPMENT (SEED) PCS,11,26
2011,142,SEED PCS,174,SEED PCS,11,,Other Outcome,,Other Outcome,,-1
2011,142,SEED PCS,174,SEED PCS,11,142,SCHOOL FOR EDUCATIONAL EVOLUTION AND DEVELOPMENT (SEED) PCS,174,SCHOOL FOR EDUCATIONAL EVOLUTION AND DEVELOPMENT (SEED) PCS,12,33
2011,142,SEED PCS,174,SEED PCS,12,,Out of District,,Out of District,,47
2011,142,SEED PCS,174,SEED PCS,12,,Other Outcome,,Other Outcome,,-1
2011,144,ELSIE WHITLOW STOKES COMMUNTIY FREEDOM PCS,159,ELSIE WHITLOW STOKES COMMUNTIY FREEDOM PCS,PS,,Other Outcome,,Other Outcome,,-1
2011,144,ELSIE WHITLOW STOKES COMMUNTIY FREEDOM PCS,159,ELSIE WHITLOW STOKES COMMUNTIY FREEDOM PCS,PS,144,ELSIE WHITLOW STOKES COMMUNTIY FREEDOM PCS,159,ELSIE WHITLOW STOKES COMMUNTIY FREEDOM PCS,PK,15
2011,144,ELSIE WHITLOW STOKES COMMUNTIY FREEDOM PCS,159,ELSIE WHITLOW STOKES COMMUNTIY FREEDOM PCS,PK,,Other Outcome,,Other Outcome,,-1
2011,144,ELSIE WHITLOW STOKES COMMUNTIY FREEDOM PCS,159,ELSIE WHITLOW STOKES COMMUNTIY FREEDOM PCS,PK,144,ELSIE WHITLOW STOKES COMMUNTIY FREEDOM PCS,159,ELSIE WHITLOW STOKES COMMUNTIY FREEDOM PCS,KG,23
2011,144,ELSIE WHITLOW STOKES COMMUNTIY FREEDOM PCS,159,ELSIE WHITLOW STOKES COMMUNTIY FREEDOM PCS,KG,,Other Outcome,,Other Outcome,,-1
2011,144,ELSIE WHITLOW STOKES COMMUNTIY FREEDOM PCS,159,ELSIE WHITLOW STOKES COMMUNTIY FREEDOM PCS,KG,144,ELSIE WHITLOW STOKES COMMUNTIY FREEDOM PCS,159,ELSIE WHITLOW STOKES COMMUNTIY FREEDOM PCS,1,39
2011,144,ELSIE WHITLOW STOKES COMMUNTIY FREEDOM PCS,159,ELSIE WHITLOW STOKES COMMUNTIY FREEDOM PCS,1,,Out of District,,Out of District,,-1
2011,144,ELSIE WHITLOW STOKES COMMUNTIY FREEDOM PCS,159,ELSIE WHITLOW STOKES COMMUNTIY FREEDOM PCS,1,,Other Outcome,,Other Outcome,,-1
2011,144,ELSIE WHITLOW STOKES COMMUNTIY FREEDOM PCS,159,ELSIE WHITLOW STOKES COMMUNTIY FREEDOM PCS,1,144,ELSIE WHITLOW STOKES COMMUNTIY FREEDOM PCS,159,ELSIE WHITLOW STOKES COMMUNTIY FREEDOM PCS,2,32
2011,144,ELSIE WHITLOW STOKES COMMUNTIY FREEDOM PCS,159,ELSIE WHITLOW STOKES COMMUNTIY FREEDOM PCS,2,,Other Outcome,,Other Outcome,,-1
2011,144,ELSIE WHITLOW STOKES COMMUNTIY FREEDOM PCS,159,ELSIE WHITLOW STOKES COMMUNTIY FREEDOM PCS,2,144,ELSIE WHITLOW STOKES COMMUNTIY FREEDOM PCS,159,ELSIE WHITLOW STOKES COMMUNTIY FREEDOM PCS,3,39
2011,144,ELSIE WHITLOW STOKES COMMUNTIY FREEDOM PCS,159,ELSIE WHITLOW STOKES COMMUNTIY FREEDOM PCS,3,,Other Outcome,,Other Outcome,,10
2011,144,ELSIE WHITLOW STOKES COMMUNTIY FREEDOM PCS,159,ELSIE WHITLOW STOKES COMMUNTIY FREEDOM PCS,3,144,ELSIE WHITLOW STOKES COMMUNTIY FREEDOM PCS,159,ELSIE WHITLOW STOKES COMMUNTIY FREEDOM PCS,4,32
2011,144,ELSIE WHITLOW STOKES COMMUNTIY FREEDOM PCS,159,ELSIE WHITLOW STOKES COMMUNTIY FREEDOM PCS,4,,Other Outcome,,Other Outcome,,14
2011,144,ELSIE WHITLOW STOKES COMMUNTIY FREEDOM PCS,159,ELSIE WHITLOW STOKES COMMUNTIY FREEDOM PCS,4,144,ELSIE WHITLOW STOKES COMMUNTIY FREEDOM PCS,159,ELSIE WHITLOW STOKES COMMUNTIY FREEDOM PCS,5,34
2011,144,ELSIE WHITLOW STOKES COMMUNTIY FREEDOM PCS,159,ELSIE WHITLOW STOKES COMMUNTIY FREEDOM PCS,5,,Out of District,,Out of District,,-1
2011,144,ELSIE WHITLOW STOKES COMMUNTIY FREEDOM PCS,159,ELSIE WHITLOW STOKES COMMUNTIY FREEDOM PCS,5,,Other Outcome,,Other Outcome,,-1
2011,144,ELSIE WHITLOW STOKES COMMUNTIY FREEDOM PCS,159,ELSIE WHITLOW STOKES COMMUNTIY FREEDOM PCS,5,168,BASIS DC PCS,3068,BASIS DC PCS,6,-1
2011,144,ELSIE WHITLOW STOKES COMMUNTIY FREEDOM PCS,159,ELSIE WHITLOW STOKES COMMUNTIY FREEDOM PCS,5,144,ELSIE WHITLOW STOKES COMMUNTIY FREEDOM PCS,159,ELSIE WHITLOW STOKES COMMUNTIY FREEDOM PCS,6,26
2011,144,ELSIE WHITLOW STOKES COMMUNTIY FREEDOM PCS,159,ELSIE WHITLOW STOKES COMMUNTIY FREEDOM PCS,6,,Out of District,,Out of District,,-1
2011,144,ELSIE WHITLOW STOKES COMMUNTIY FREEDOM PCS,159,ELSIE WHITLOW STOKES COMMUNTIY FREEDOM PCS,6,,Other Outcome,,Other Outcome,,12
2011,144,ELSIE WHITLOW STOKES COMMUNTIY FREEDOM PCS,159,ELSIE WHITLOW STOKES COMMUNTIY FREEDOM PCS,6,168,BASIS DC PCS,3068,BASIS DC PCS,7,-1
2011,144,ELSIE WHITLOW STOKES COMMUNTIY FREEDOM PCS,159,ELSIE WHITLOW STOKES COMMUNTIY FREEDOM PCS,6,108,CAPITAL CITY PCS,182,CAPITAL CITY MIDDLE SCHOOL,7,-1
2011,145,THE NEXT STEP PCS,168,THE NEXT STEP PCS,1,,Other Outcome,,Other Outcome,,-1
2011,145,THE NEXT STEP PCS,168,THE NEXT STEP PCS,2,,Out of District,,Out of District,,-1
2011,145,THE NEXT STEP PCS,168,THE NEXT STEP PCS,2,,Other Outcome,,Other Outcome,,-1
2011,145,THE NEXT STEP PCS,168,THE NEXT STEP PCS,3,,Other Outcome,,Other Outcome,,-1
2011,145,THE NEXT STEP PCS,168,THE NEXT STEP PCS,4,,Out of District,,Out of District,,-1
2011,145,THE NEXT STEP PCS,168,THE NEXT STEP PCS,4,,Other Outcome,,Other Outcome,,-1
2011,145,THE NEXT STEP PCS,168,THE NEXT STEP PCS,5,,Other Outcome,,Other Outcome,,-1
2011,145,THE NEXT STEP PCS,168,THE NEXT STEP PCS,6,,Out of District,,Out of District,,-1
2011,145,THE NEXT STEP PCS,168,THE NEXT STEP PCS,6,,Other Outcome,,Other Outcome,,-1
2011,145,THE NEXT STEP PCS,168,THE NEXT STEP PCS,7,,Out of District,,Out of District,,11
2011,145,THE NEXT STEP PCS,168,THE NEXT STEP PCS,7,,Other Outcome,,Other Outcome,,-1
2011,145,THE NEXT STEP PCS,168,THE NEXT STEP PCS,8,,Out of District,,Out of District,,15
2011,145,THE NEXT STEP PCS,168,THE NEXT STEP PCS,8,,Other Outcome,,Other Outcome,,-1
2011,145,THE NEXT STEP PCS,168,THE NEXT STEP PCS,AO,,Other Outcome,,Other Outcome,,-1
2011,145,THE NEXT STEP PCS,1061,THE NEXT STEP PCS-ADULT,4,,Other Outcome,,Other Outcome,,-1
2011,145,THE NEXT STEP PCS,1061,THE NEXT STEP PCS-ADULT,6,,Other Outcome,,Other Outcome,,-1
2011,145,THE NEXT STEP PCS,1061,THE NEXT STEP PCS-ADULT,8,,Other Outcome,,Other Outcome,,-1
2011,145,THE NEXT STEP PCS,1061,THE NEXT STEP PCS-ADULT,9,,Other Outcome,,Other Outcome,,-1
2011,145,THE NEXT STEP PCS,1061,THE NEXT STEP PCS-ADULT,AO,,Out of District,,Out of District,,39
2011,145,THE NEXT STEP PCS,1061,THE NEXT STEP PCS-ADULT,AO,,Other Outcome,,Other Outcome,,11
2011,145,THE NEXT STEP PCS,1061,THE NEXT STEP PCS-ADULT,AO,145,THE NEXT STEP PCS,1061,THE NEXT STEP PCS- ADULT,AO,14
2011,146,THURGOOD MARSHALL ACADEMY PCS,191,THURGOOD MARSHALL ACADEMY PCS,9,,Out of District,,Out of District,,16
2011,146,THURGOOD MARSHALL ACADEMY PCS,191,THURGOOD MARSHALL ACADEMY PCS,9,,Other Outcome,,Other Outcome,,30
2011,146,THURGOOD MARSHALL ACADEMY PCS,191,THURGOOD MARSHALL ACADEMY PCS,9,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,450,ANACOSTIA HS,9,-1
2011,146,THURGOOD MARSHALL ACADEMY PCS,191,THURGOOD MARSHALL ACADEMY PCS,9,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,452,BALLOU HS,9,-1
2011,146,THURGOOD MARSHALL ACADEMY PCS,191,THURGOOD MARSHALL ACADEMY PCS,9,146,THURGOOD MARSHALL ACADEMY PCS,191,THURGOOD MARSHALL ACADEMY PCS,9,-1
2011,146,THURGOOD MARSHALL ACADEMY PCS,191,THURGOOD MARSHALL ACADEMY PCS,9,146,THURGOOD MARSHALL ACADEMY PCS,191,THURGOOD MARSHALL ACADEMY PCS,10,80
2011,146,THURGOOD MARSHALL ACADEMY PCS,191,THURGOOD MARSHALL ACADEMY PCS,10,,Out of District,,Out of District,,-1
2011,146,THURGOOD MARSHALL ACADEMY PCS,191,THURGOOD MARSHALL ACADEMY PCS,10,,Other Outcome,,Other Outcome,,12
2011,146,THURGOOD MARSHALL ACADEMY PCS,191,THURGOOD MARSHALL ACADEMY PCS,10,146,THURGOOD MARSHALL ACADEMY PCS,191,THURGOOD MARSHALL ACADEMY PCS,11,80
2011,146,THURGOOD MARSHALL ACADEMY PCS,191,THURGOOD MARSHALL ACADEMY PCS,11,,Other Outcome,,Other Outcome,,10
2011,146,THURGOOD MARSHALL ACADEMY PCS,191,THURGOOD MARSHALL ACADEMY PCS,11,146,THURGOOD MARSHALL ACADEMY PCS,191,THURGOOD MARSHALL ACADEMY PCS,12,64
2011,146,THURGOOD MARSHALL ACADEMY PCS,191,THURGOOD MARSHALL ACADEMY PCS,12,,Out of District,,Out of District,,68
2011,147,TREE OF LIFE PCS,183,TREE OF LIFE COMMUNITY PCS,PS,,Out of District,,Out of District,,-1
2011,147,TREE OF LIFE PCS,183,TREE OF LIFE COMMUNITY PCS,PS,,Other Outcome,,Other Outcome,,11
2011,147,TREE OF LIFE PCS,183,TREE OF LIFE COMMUNITY PCS,PS,147,TREE OF LIFE PCS,183,TREE OF LIFE COMMUNITY PCS,PK,26
2011,147,TREE OF LIFE PCS,183,TREE OF LIFE COMMUNITY PCS,PK,,Out of District,,Out of District,,-1
2011,147,TREE OF LIFE PCS,183,TREE OF LIFE COMMUNITY PCS,PK,,Other Outcome,,Other Outcome,,-1
2011,147,TREE OF LIFE PCS,183,TREE OF LIFE COMMUNITY PCS,PK,147,TREE OF LIFE PCS,183,TREE OF LIFE COMMUNITY PCS,KG,16
2011,147,TREE OF LIFE PCS,183,TREE OF LIFE COMMUNITY PCS,KG,,Out of District,,Out of District,,-1
2011,147,TREE OF LIFE PCS,183,TREE OF LIFE COMMUNITY PCS,KG,,Other Outcome,,Other Outcome,,10
2011,147,TREE OF LIFE PCS,183,TREE OF LIFE COMMUNITY PCS,KG,147,TREE OF LIFE PCS,183,TREE OF LIFE COMMUNITY PCS,1,20
2011,147,TREE OF LIFE PCS,183,TREE OF LIFE COMMUNITY PCS,1,,Other Outcome,,Other Outcome,,10
2011,147,TREE OF LIFE PCS,183,TREE OF LIFE COMMUNITY PCS,1,147,TREE OF LIFE PCS,183,TREE OF LIFE COMMUNITY PCS,2,20
2011,147,TREE OF LIFE PCS,183,TREE OF LIFE COMMUNITY PCS,2,,Other Outcome,,Other Outcome,,-1
2011,147,TREE OF LIFE PCS,183,TREE OF LIFE COMMUNITY PCS,2,147,TREE OF LIFE PCS,183,TREE OF LIFE COMMUNITY PCS,3,20
2011,147,TREE OF LIFE PCS,183,TREE OF LIFE COMMUNITY PCS,3,,Other Outcome,,Other Outcome,,11
2011,147,TREE OF LIFE PCS,183,TREE OF LIFE COMMUNITY PCS,3,147,TREE OF LIFE PCS,183,TREE OF LIFE COMMUNITY PCS,4,17
2011,147,TREE OF LIFE PCS,183,TREE OF LIFE COMMUNITY PCS,4,,Other Outcome,,Other Outcome,,-1
2011,147,TREE OF LIFE PCS,183,TREE OF LIFE COMMUNITY PCS,4,147,TREE OF LIFE PCS,183,TREE OF LIFE COMMUNITY PCS,5,16
2011,147,TREE OF LIFE PCS,183,TREE OF LIFE COMMUNITY PCS,5,,Other Outcome,,Other Outcome,,-1
2011,147,TREE OF LIFE PCS,183,TREE OF LIFE COMMUNITY PCS,5,147,TREE OF LIFE PCS,183,TREE OF LIFE COMMUNITY PCS,6,13
2011,147,TREE OF LIFE PCS,183,TREE OF LIFE COMMUNITY PCS,6,,Out of District,,Out of District,,-1
2011,147,TREE OF LIFE PCS,183,TREE OF LIFE COMMUNITY PCS,6,,Other Outcome,,Other Outcome,,10
2011,147,TREE OF LIFE PCS,183,TREE OF LIFE COMMUNITY PCS,6,147,TREE OF LIFE PCS,183,TREE OF LIFE COMMUNITY PCS,7,17
2011,147,TREE OF LIFE PCS,183,TREE OF LIFE COMMUNITY PCS,7,,Other Outcome,,Other Outcome,,-1
2011,147,TREE OF LIFE PCS,183,TREE OF LIFE COMMUNITY PCS,7,147,TREE OF LIFE PCS,183,TREE OF LIFE COMMUNITY PCS,8,16
2011,147,TREE OF LIFE PCS,183,TREE OF LIFE COMMUNITY PCS,8,,Other Outcome,,Other Outcome,,11
2011,147,TREE OF LIFE PCS,183,TREE OF LIFE COMMUNITY PCS,8,152,WASHINGTON MATH SCIENCE & TECHNOLOGY (WMST) PCS,178,WASHINGTON MATH SCIENCE TECH PCS,9,-1
2011,149,TWO RIVERS PCS,198,TWO RIVERS PCS ES,PS,149,TWO RIVERS PCS,198,TWO RIVERS PCS,PK,17
2011,149,TWO RIVERS PCS,198,TWO RIVERS PCS ES,PK,,Out of District,,Out of District,,-1
2011,149,TWO RIVERS PCS,198,TWO RIVERS PCS ES,PK,,Other Outcome,,Other Outcome,,-1
2011,149,TWO RIVERS PCS,198,TWO RIVERS PCS ES,PK,149,TWO RIVERS PCS,198,TWO RIVERS PCS,KG,35
2011,149,TWO RIVERS PCS,198,TWO RIVERS PCS ES,KG,,Other Outcome,,Other Outcome,,-1
2011,149,TWO RIVERS PCS,198,TWO RIVERS PCS ES,KG,149,TWO RIVERS PCS,198,TWO RIVERS PCS,1,42
2011,149,TWO RIVERS PCS,198,TWO RIVERS PCS ES,1,,Out of District,,Out of District,,-1
2011,149,TWO RIVERS PCS,198,TWO RIVERS PCS ES,1,,Other Outcome,,Other Outcome,,-1
2011,149,TWO RIVERS PCS,198,TWO RIVERS PCS ES,1,149,TWO RIVERS PCS,198,TWO RIVERS PCS,2,39
2011,149,TWO RIVERS PCS,198,TWO RIVERS PCS ES,2,,Out of District,,Out of District,,-1
2011,149,TWO RIVERS PCS,198,TWO RIVERS PCS ES,2,,Other Outcome,,Other Outcome,,-1
2011,149,TWO RIVERS PCS,198,TWO RIVERS PCS ES,2,149,TWO RIVERS PCS,198,TWO RIVERS PCS,3,35
2011,149,TWO RIVERS PCS,198,TWO RIVERS PCS ES,3,,Other Outcome,,Other Outcome,,-1
2011,149,TWO RIVERS PCS,198,TWO RIVERS PCS ES,3,149,TWO RIVERS PCS,198,TWO RIVERS PCS,4,44
2011,149,TWO RIVERS PCS,198,TWO RIVERS PCS ES,4,,Out of District,,Out of District,,-1
2011,149,TWO RIVERS PCS,198,TWO RIVERS PCS ES,4,168,BASIS DC PCS,3068,BASIS DC PCS,5,10
2011,149,TWO RIVERS PCS,198,TWO RIVERS PCS ES,4,149,TWO RIVERS PCS,198,TWO RIVERS PCS,5,26
2011,149,TWO RIVERS PCS,198,TWO RIVERS PCS ES,4,151,WASHINGTON LATIN PCS,125,WASHINGTON LATIN PCS MS,5,-1
2011,149,TWO RIVERS PCS,198,TWO RIVERS PCS ES,5,,Other Outcome,,Other Outcome,,-1
2011,149,TWO RIVERS PCS,198,TWO RIVERS PCS ES,5,168,BASIS DC PCS,3068,BASIS DC PCS,6,12
2011,149,TWO RIVERS PCS,198,TWO RIVERS PCS ES,5,149,TWO RIVERS PCS,198,TWO RIVERS PCS,6,22
2011,149,TWO RIVERS PCS,198,TWO RIVERS PCS MIDDLE SCHOOL,6,,Other Outcome,,Other Outcome,,-1
2011,149,TWO RIVERS PCS,198,TWO RIVERS PCS MIDDLE SCHOOL,6,168,BASIS DC PCS,3068,BASIS DC PCS,7,-1
2011,149,TWO RIVERS PCS,198,TWO RIVERS PCS MIDDLE SCHOOL,6,149,TWO RIVERS PCS,198,TWO RIVERS PCS,7,36
2011,149,TWO RIVERS PCS,198,TWO RIVERS PCS MIDDLE SCHOOL,7,,Out of District,,Out of District,,-1
2011,149,TWO RIVERS PCS,198,TWO RIVERS PCS MIDDLE SCHOOL,7,,Other Outcome,,Other Outcome,,-1
2011,149,TWO RIVERS PCS,198,TWO RIVERS PCS MIDDLE SCHOOL,7,149,TWO RIVERS PCS,198,TWO RIVERS PCS,8,34
2011,149,TWO RIVERS PCS,198,TWO RIVERS PCS MIDDLE SCHOOL,8,,Other Outcome,,Other Outcome,,18
2011,151,WASHINGTON LATIN PCS,125,WASHINGTON LATIN PCS   MIDDLE SCHOOL,5,,Out of District,,Out of District,,-1
2011,151,WASHINGTON LATIN PCS,125,WASHINGTON LATIN PCS   MIDDLE SCHOOL,5,,Other Outcome,,Other Outcome,,-1
2011,151,WASHINGTON LATIN PCS,125,WASHINGTON LATIN PCS   MIDDLE SCHOOL,5,151,WASHINGTON LATIN PCS,125,WASHINGTON LATIN PCS MS,6,68
2011,151,WASHINGTON LATIN PCS,125,WASHINGTON LATIN PCS   MIDDLE SCHOOL,6,,Out of District,,Out of District,,-1
2011,151,WASHINGTON LATIN PCS,125,WASHINGTON LATIN PCS   MIDDLE SCHOOL,6,,Other Outcome,,Other Outcome,,-1
2011,151,WASHINGTON LATIN PCS,125,WASHINGTON LATIN PCS   MIDDLE SCHOOL,6,151,WASHINGTON LATIN PCS,125,WASHINGTON LATIN PCS MS,7,74
2011,151,WASHINGTON LATIN PCS,125,WASHINGTON LATIN PCS   MIDDLE SCHOOL,7,,Out of District,,Out of District,,-1
2011,151,WASHINGTON LATIN PCS,125,WASHINGTON LATIN PCS   MIDDLE SCHOOL,7,,Other Outcome,,Other Outcome,,-1
2011,151,WASHINGTON LATIN PCS,125,WASHINGTON LATIN PCS   MIDDLE SCHOOL,7,151,WASHINGTON LATIN PCS,125,WASHINGTON LATIN PCS MS,8,77
2011,151,WASHINGTON LATIN PCS,125,WASHINGTON LATIN PCS   MIDDLE SCHOOL,8,,Out of District,,Out of District,,14
2011,151,WASHINGTON LATIN PCS,125,WASHINGTON LATIN PCS   MIDDLE SCHOOL,8,,Other Outcome,,Other Outcome,,-1
2011,151,WASHINGTON LATIN PCS,125,WASHINGTON LATIN PCS   MIDDLE SCHOOL,8,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,466,SCHOOL WITHOUT WALLS SHS,9,12
2011,151,WASHINGTON LATIN PCS,125,WASHINGTON LATIN PCS   MIDDLE SCHOOL,8,151,WASHINGTON LATIN PCS,1118,WASHINGTON LATIN PCS HS,9,57
2011,151,WASHINGTON LATIN PCS,125,WASHINGTON LATIN PCS   MIDDLE SCHOOL,8,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,463,WILSON HS,9,-1
2011,151,WASHINGTON LATIN PCS,1118,WASHINGTON LATIN PCS HIGH SCHOOL,9,,Out of District,,Out of District,,-1
2011,151,WASHINGTON LATIN PCS,1118,WASHINGTON LATIN PCS HIGH SCHOOL,9,,Other Outcome,,Other Outcome,,-1
2011,151,WASHINGTON LATIN PCS,1118,WASHINGTON LATIN PCS HIGH SCHOOL,9,151,WASHINGTON LATIN PCS,1118,WASHINGTON LATIN PCS HS,10,61
2011,151,WASHINGTON LATIN PCS,1118,WASHINGTON LATIN PCS HIGH SCHOOL,10,,Out of District,,Out of District,,-1
2011,151,WASHINGTON LATIN PCS,1118,WASHINGTON LATIN PCS HIGH SCHOOL,10,,Other Outcome,,Other Outcome,,-1
2011,151,WASHINGTON LATIN PCS,1118,WASHINGTON LATIN PCS HIGH SCHOOL,10,151,WASHINGTON LATIN PCS,1118,WASHINGTON LATIN PCS HS,11,51
2011,151,WASHINGTON LATIN PCS,1118,WASHINGTON LATIN PCS HIGH SCHOOL,11,,Other Outcome,,Other Outcome,,-1
2011,151,WASHINGTON LATIN PCS,1118,WASHINGTON LATIN PCS HIGH SCHOOL,11,151,WASHINGTON LATIN PCS,1118,WASHINGTON LATIN PCS HS,12,47
2011,151,WASHINGTON LATIN PCS,1118,WASHINGTON LATIN PCS HIGH SCHOOL,12,,Out of District,,Out of District,,41
2011,151,WASHINGTON LATIN PCS,1118,WASHINGTON LATIN PCS HIGH SCHOOL,12,,Other Outcome,,Other Outcome,,-1
2011,152,WASHINGTON MATH SCIENCE PCS,178,WASHINGTON MATH SCIENCE TECH PCS,9,,Out of District,,Out of District,,10
2011,152,WASHINGTON MATH SCIENCE PCS,178,WASHINGTON MATH SCIENCE TECH PCS,9,,Other Outcome,,Other Outcome,,19
2011,152,WASHINGTON MATH SCIENCE PCS,178,WASHINGTON MATH SCIENCE TECH PCS,9,152,WASHINGTON MATH SCIENCE & TECHNOLOGY (WMST) PCS,178,WASHINGTON MATH SCIENCE TECH PCS,10,53
2011,152,WASHINGTON MATH SCIENCE PCS,178,WASHINGTON MATH SCIENCE TECH PCS,10,,Other Outcome,,Other Outcome,,18
2011,152,WASHINGTON MATH SCIENCE PCS,178,WASHINGTON MATH SCIENCE TECH PCS,10,152,WASHINGTON MATH SCIENCE & TECHNOLOGY (WMST) PCS,178,WASHINGTON MATH SCIENCE TECH PCS,11,83
2011,152,WASHINGTON MATH SCIENCE PCS,178,WASHINGTON MATH SCIENCE TECH PCS,11,,Other Outcome,,Other Outcome,,-1
2011,152,WASHINGTON MATH SCIENCE PCS,178,WASHINGTON MATH SCIENCE TECH PCS,11,152,WASHINGTON MATH SCIENCE & TECHNOLOGY (WMST) PCS,178,WASHINGTON MATH SCIENCE TECH PCS,12,69
2011,152,WASHINGTON MATH SCIENCE PCS,178,WASHINGTON MATH SCIENCE TECH PCS,12,,Out of District,,Out of District,,89
2011,153,WILLIAM E. DOAR JR PCS,210,WILLIAM E  DOAR JR WEDJ EDGEWOOD ELEMENTARY PCS,PS,,Other Outcome,,Other Outcome,,21
2011,153,WILLIAM E. DOAR JR PCS,210,WILLIAM E  DOAR JR WEDJ EDGEWOOD ELEMENTARY PCS,PS,153,WILLIAM E. DOAR JR PCS,210,WILLIAM E. DOAR JR PCS,PK,-1
2011,153,WILLIAM E. DOAR JR PCS,210,WILLIAM E  DOAR JR WEDJ EDGEWOOD ELEMENTARY PCS,PK,,Other Outcome,,Other Outcome,,10
2011,153,WILLIAM E. DOAR JR PCS,210,WILLIAM E  DOAR JR WEDJ EDGEWOOD ELEMENTARY PCS,PK,153,WILLIAM E. DOAR JR PCS,210,WILLIAM E. DOAR JR PCS,KG,15
